"DvmtCapHousehold.07_30_PHX_E",26.4926551887903,26.0637261199956,26.4807322155815,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.09_31_ASH_CtrE",26.2748250614045,25.4540350026127,23.4795437680128,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.11_32_NMED_SE",22.2630343271665,21.1614312582547,22.2842539136222,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.08_33_TAL_E",28.3000649654245,26.8754918102017,27.6732828063699,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.08_34_TAL_W",27.6121467229148,27.801104523751,28.4577855601316,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.09_35_ASH_E",29.7484681284225,27.9007341506934,30.9429426594206,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.09_36_ASH_NW",27.2352538244417,26.2880536391195,24.7797460032958,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.05_37_WMED_SW",23.959150830187,22.2574025757842,23.5159729833209,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.05_38_WMED_ESE",11.0397500533316,14.637789827514,12.3044169915175,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.06_39_EMED_W",23.9655127973203,23.2102510090511,23.6923706330969,"Average Percapita DVMT of MPO households"
"Co2eCapHousehold.01_01_EP_NW",3.79219799000517,3.66567668727652,1.20030960129916,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.02_02_WC_Ctr",2.40300080225608,3.27777981406293,0.911614227119762,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.03_03_CP_W",4.48731593859772,4.09453021792282,1.42885124943076,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.04_04_JACK",5.12054965354059,4.79018251733487,1.65482126519118,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.05_05_WMED_NE",2.43500270794361,3.02864577012229,0.89575182637506,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.06_06_EMED_NE",5.58327806757679,5.26994349999754,1.61079575569547,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.07_07_PHX_Ctr",3.62628754221244,3.38019536418523,1.18523079302499,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.08_08_TAL_Ctr",3.52409565044174,3.30161868982149,1.16232842564997,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.09_09_ASH_N",5.14938394675614,4.92887617008019,1.54199809081349,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.10_10_TOLO",4.59752247262053,3.91142963320779,1.57939411884048,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.11_11_NMED_N",4.48698188952091,4.28337292644779,1.4504057063349,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.09_12_ASH_Ctr",3.74552537334688,3.0357200863799,0.902172385275989,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.03_13_CP_E",4.03868672710069,3.66655433404847,1.32276088136701,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.05_14_WMED_SE",4.12959049250949,3.83582946117014,1.39411448299299,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.05_15_WMED_E",1.54915165585052,2.22954459616585,0.630521641350008,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.06_16_EMED_NW",2.68298377361651,2.97895125245524,0.963535778304015,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.06_17_EMED_SW",4.43014928800813,4.38729970591982,1.50511326500797,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.11_18_NMED_SW",3.47859938429105,3.49171848986995,1.18033410637607,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.09_19_ASH_SW",4.85318306285596,4.60677294707724,1.43307181844251,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.06_20_EMED_N",4.27422078162616,3.98833986228343,1.42215578797262,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.01_21_EP_SE",4.2498683734904,4.06263729990676,1.39369533611654,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.02_22_WC_S",3.02949401834812,3.69967324315476,1.1633647091312,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.06_23_EMED_Ctr",4.99028048866968,5.10263604445544,1.63122917248447,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
