District,Type,A24,A5P,MH,SFA,SFD,GQ
CT592,Metropolitan,0,0,0,0,0,0
CT593,Metropolitan,0,182,0,0,1160,0
CT594,Metropolitan,0,0,0,0,0,0
CT595,Metropolitan,0,679,0,407,1925,0
CT596,Metropolitan,0,454,0,651,710,0
CT597,Metropolitan,0,0,0,0,595,0
CT598,Metropolitan,0,0,0,0,0,0
CT599,Metropolitan,0,0,0,0,0,0
CT600,Metropolitan,0,0,0,281,1320,0
CT601,Metropolitan,0,0,0,0,0,0
CT602,Metropolitan,0,0,0,0,0,0
CT603,Metropolitan,0,671,0,0,5832,0
CT604,Metropolitan,0,0,0,0,2547,0
CT605,Metropolitan,0,0,0,0,92,0
CT606,Metropolitan,0,328,0,846,2641,0
CT607,Metropolitan,0,0,0,0,722,0
CT608,Metropolitan,0,0,0,0,0,0
CT609,Metropolitan,0,654,0,208,890,0
CT610,Metropolitan,0,0,0,184,2582,0
CT611,Metropolitan,0,407,0,407,752,0
CT612,Metropolitan,0,0,0,744,7393,0
CT613,Metropolitan,0,0,0,387,5352,0
CT614,Metropolitan,0,851,0,294,13525,0
CT615,Metropolitan,0,0,0,525,1632,0
CT616,Metropolitan,0,182,0,233,4706,0
CT617,Metropolitan,0,0,0,0,3212,0
CT618,Metropolitan,0,0,0,0,0,0
CT619,Metropolitan,0,0,0,188,1165,0
CT620,Metropolitan,0,360,0,0,0,0
CT621,Metropolitan,0,0,0,0,0,0
CT622,Metropolitan,0,1109,0,397,816,0
CT623,Metropolitan,0,407,0,0,467,0
CT624,Metropolitan,0,361,0,0,0,0
CT625,Metropolitan,0,983,0,105,2403,0
CT626,Metropolitan,0,0,0,184,5419,0
CT627,Metropolitan,0,1295,0,0,1482,0
CT628,Metropolitan,0,0,0,0,0,0
CT629,Metropolitan,0,475,0,0,558,0
CT630,Metropolitan,0,0,0,0,4444,0
CT631,Metropolitan,0,0,0,118,732,0
CT632,Metropolitan,0,0,0,358,1598,0
CT633,Metropolitan,0,739,0,165,6564,0
CT634,Metropolitan,0,579,0,286,8698,0
CT635,Metropolitan,0,0,0,510,13657,0
CT636,Metropolitan,0,446,177,1238,31902,0
CT637,Metropolitan,0,164,0,0,2205,0
CT638,Metropolitan,0,0,0,95,134,0
CT639,Metropolitan,0,0,0,576,7178,0
CT640,Metropolitan,0,165,0,0,3068,0
CT641,Metropolitan,0,0,0,0,93,0
CT642,Metropolitan,0,0,1575,0,5656,0
CT643,Metropolitan,0,1846,0,129,4882,0
CT644,Metropolitan,0,0,0,0,3810,0
CT645,Metropolitan,0,329,0,0,756,0
CT646,Metropolitan,0,659,0,0,652,0
CT647,Metropolitan,0,0,0,0,180,0
CT648,Metropolitan,0,169,0,981,1216,0
CT649,Metropolitan,0,0,0,0,1468,0
CT650,Metropolitan,0,0,0,330,835,0
CT651,Metropolitan,0,0,0,0,1924,0
CT652,Metropolitan,0,0,0,0,408,0
CT653,Metropolitan,0,0,0,0,3633,0
CT654,Metropolitan,0,0,0,0,1115,0
CT655,Metropolitan,0,0,0,0,438,0
CT656,Metropolitan,0,0,0,0,3010,0
CT657,Metropolitan,0,0,0,0,1303,0
CT658,Metropolitan,0,0,0,0,2105,0
CT659,Metropolitan,0,0,0,0,3840,0
CT660,Metropolitan,0,485,0,0,1409,0
CT661,Metropolitan,0,0,0,291,1507,0
CT662,Metropolitan,0,256,0,0,668,0
CT663,Metropolitan,0,886,238,229,773,0
CT664,Metropolitan,0,0,0,0,760,0
CT665,Metropolitan,0,565,0,0,1564,0
CT666,Metropolitan,0,0,703,0,3025,0
CT667,Metropolitan,0,0,0,0,1137,0
CT668,Metropolitan,0,0,0,0,477,0
CT669,Metropolitan,0,167,0,233,1297,0
CT670,Metropolitan,0,0,0,0,2039,0
CT671,Metropolitan,0,0,0,436,2056,0
CT672,Metropolitan,0,0,0,547,1859,0
CT673,Metropolitan,0,0,0,0,871,0
CT674,Metropolitan,0,0,0,0,1475,0
CT675,Metropolitan,0,396,0,0,6086,0
CT676,Metropolitan,0,1932,270,163,3819,0
CT677,Metropolitan,0,638,0,0,1268,0
CT678,Metropolitan,0,0,0,0,363,0
CT679,Metropolitan,0,0,0,0,2385,0
CT680,Metropolitan,0,226,0,381,7021,0
CT681,Metropolitan,0,0,238,0,6907,0
CT682,Metropolitan,0,0,525,174,2213,0
CT683,Metropolitan,0,318,353,836,9487,0
CT684,Metropolitan,0,1343,0,537,1678,0
CT685,Metropolitan,0,238,0,0,1756,0
CT686,Metropolitan,0,1933,0,180,3033,0
CT687,Metropolitan,0,953,0,0,2051,0
CT688,Metropolitan,0,345,0,216,1882,0
CT689,Metropolitan,0,1279,370,267,3174,0
CT690,Metropolitan,0,1596,425,1026,5251,0
CT691,Metropolitan,0,267,0,557,5355,0
CT692,Metropolitan,0,967,0,197,4576,0
CT693,Metropolitan,0,746,0,435,342,0
CT694,Metropolitan,0,153,0,300,2042,0
CT695,Metropolitan,0,223,0,126,865,0
CT696,Metropolitan,0,1980,0,288,2336,0
CT697,Metropolitan,0,2825,336,2596,20163,0
CT698,Metropolitan,0,0,0,0,4015,0
CT699,Metropolitan,0,233,0,233,2088,0
CT700,Metropolitan,0,2132,0,397,1413,0
CT701,Metropolitan,0,837,223,548,2374,0
CT702,Metropolitan,0,256,266,0,7379,0
CT703,Metropolitan,0,0,0,0,5523,0
CT704,Metropolitan,0,0,0,0,2263,0
CT705,Metropolitan,0,0,0,0,0,0
CT706,Metropolitan,0,0,0,0,0,0
CT707,Metropolitan,0,0,0,0,0,0
CT708,Metropolitan,0,0,0,0,1568,0
CT709,Metropolitan,0,128,0,0,2839,0
CT710,Metropolitan,0,0,0,0,5794,0
CT711,Metropolitan,0,0,314,189,1749,0
CT712,Metropolitan,0,0,0,0,2145,0
CT713,Metropolitan,0,0,0,0,2499,0
CT714,Metropolitan,0,0,0,0,3158,0
CT715,Metropolitan,0,209,0,222,4499,0
CT716,Metropolitan,0,777,0,289,1666,0
CT717,Metropolitan,0,0,0,0,2976,0
CT718,Metropolitan,0,0,0,0,829,0
CT719,Metropolitan,0,0,0,0,715,0
CT720,Metropolitan,0,0,0,0,1173,0
CT721,Metropolitan,0,1720,265,268,2988,0
CT722,Metropolitan,0,955,233,647,5977,0
CT723,Metropolitan,0,628,407,302,5023,0
CT724,Metropolitan,0,875,0,379,15439,0
CT725,Metropolitan,0,1095,0,159,7625,0
CT726,Metropolitan,0,0,0,275,7608,0
CT727,Metropolitan,0,0,0,204,2735,0
CT728,Metropolitan,0,0,0,0,970,0
CT729,Metropolitan,0,0,0,0,154,0
CT730,Metropolitan,0,0,0,0,0,0
CT731,Metropolitan,0,0,0,0,0,0
CT732,Metropolitan,0,0,0,0,559,0
CT733,Metropolitan,0,0,0,0,1178,0
CT734,Metropolitan,0,0,113,0,191,0
CT735,Metropolitan,0,0,0,0,0,0
CT736,Metropolitan,0,0,525,0,1391,0
CT737,Metropolitan,0,0,0,0,1419,0
CT738,Metropolitan,0,0,0,0,0,0
CT739,Metropolitan,0,0,0,0,520,0
CT740,Metropolitan,0,0,0,0,0,0
CT741,Metropolitan,0,1032,0,0,612,0
CT742,Metropolitan,0,0,0,0,429,0
CT743,Metropolitan,0,0,0,0,564,0
CT744,Metropolitan,0,0,0,0,218,0
CT745,Metropolitan,0,0,0,0,1755,0
CT746,Metropolitan,0,0,0,100,2915,0
CT747,Metropolitan,0,0,0,0,2381,0
CT748,Metropolitan,0,502,0,0,845,0
CT749,Metropolitan,0,0,0,0,2044,0
CT750,Metropolitan,0,1641,0,0,3308,0
CT751,Metropolitan,0,0,0,345,5530,0
CT752,Metropolitan,0,319,0,525,2425,0
CT753,Metropolitan,0,0,0,442,4795,0
CT754,Metropolitan,0,0,0,0,672,0
CT755,Metropolitan,0,0,0,0,1839,0
CT756,Metropolitan,0,0,0,0,2057,0
CT757,Metropolitan,0,0,0,0,2750,0
CT758,Metropolitan,0,523,0,0,8638,0
CT759,Metropolitan,0,0,0,343,1766,0
CT760,Metropolitan,0,367,0,272,1255,0
CT761,Metropolitan,0,0,0,0,261,0
CT762,Metropolitan,0,0,0,125,1898,0
CT763,Metropolitan,0,0,0,0,798,0
CT764,Metropolitan,0,0,0,0,2337,0
CT765,Metropolitan,0,0,0,525,5768,0
CT766,Metropolitan,0,0,0,0,1560,0
CT767,Metropolitan,0,0,0,0,535,0
CT768,Metropolitan,0,0,0,0,337,0
CT769,Metropolitan,0,0,245,0,1513,0
CT770,Metropolitan,0,0,198,329,3615,0
CT771,Metropolitan,0,0,0,202,1282,0
CT772,Metropolitan,0,0,0,0,1805,0
CT773,Metropolitan,0,0,0,0,1649,0
CT774,Metropolitan,0,0,0,520,1736,0
CT775,Metropolitan,0,1242,0,122,5911,0
CT776,Metropolitan,0,1430,0,0,3828,0
CT777,Metropolitan,0,0,0,0,2283,0
CT778,Metropolitan,0,0,0,0,1303,0
CT779,Metropolitan,0,0,167,525,5385,0
CT780,Metropolitan,0,0,0,0,0,0
CT781,Metropolitan,0,349,0,1428,8641,0
CT782,Metropolitan,0,0,0,0,1686,0
CT783,Metropolitan,0,145,0,216,3035,0
CT784,Metropolitan,0,0,430,0,1849,0
CT785,Metropolitan,0,0,0,0,4106,0
CT786,Metropolitan,0,0,0,163,676,0
CT787,Metropolitan,0,0,740,575,6128,0
CT788,Metropolitan,0,0,274,0,649,0
CT789,Metropolitan,0,0,0,132,4417,0
CT790,Metropolitan,0,2056,0,1096,18607,0
CT791,Metropolitan,0,128,0,0,1650,0
CT792,Metropolitan,0,680,388,665,12307,0
CT793,Metropolitan,0,1385,712,446,7994,0
CT794,Metropolitan,0,574,275,143,2840,0
CT795,Metropolitan,0,0,346,234,6142,0
CT796,Metropolitan,0,161,0,0,4423,0
CT797,Metropolitan,0,180,0,0,0,0
CT798,Metropolitan,0,0,0,0,0,0
CT799,Metropolitan,0,0,0,85,133,0
CT800,Metropolitan,0,4163,0,0,483,0
CT801,Metropolitan,0,2549,0,0,0,0
CT802,Metropolitan,0,3211,0,0,1465,0
CT803,Metropolitan,0,1259,0,0,2781,0
CT804,Metropolitan,0,308,0,0,0,0
CT805,Metropolitan,0,2092,0,0,2588,0
CT806,Metropolitan,0,2952,0,0,0,0
CT807,Metropolitan,0,0,0,0,0,0
CT808,Metropolitan,0,2270,0,251,1358,0
CT809,Metropolitan,0,155,0,163,803,0
CT810,Metropolitan,0,1283,0,380,1338,0
CT811,Metropolitan,0,0,0,0,0,0
CT812,Metropolitan,0,0,0,0,0,0
CT813,Metropolitan,0,0,411,0,1743,0
CT814,Metropolitan,0,0,290,0,2027,0
CT815,Metropolitan,0,577,0,307,3283,0
CT816,Metropolitan,0,0,0,0,1687,0
CT817,Metropolitan,0,0,0,431,1412,0
CT818,Metropolitan,0,260,260,0,3517,0
CT819,Metropolitan,0,1578,622,271,693,0
CT820,Metropolitan,0,563,0,0,813,0
CT821,Metropolitan,0,0,0,0,945,0
CT822,Metropolitan,0,161,0,0,1435,0
CT823,Metropolitan,0,422,0,234,3825,0
CT824,Metropolitan,0,0,0,0,2748,0
CT825,Metropolitan,0,0,1149,166,2417,0
CT826,Metropolitan,0,0,467,0,2945,0
CT827,Metropolitan,0,0,0,394,1635,0
CT828,Metropolitan,0,0,0,0,1078,0
CT829,Metropolitan,0,0,455,0,4737,0
CT830,Metropolitan,0,471,0,358,2459,0
CT831,Metropolitan,0,0,838,0,576,0
CT832,Metropolitan,0,0,0,0,268,0
CT833,Metropolitan,0,0,0,0,851,0
CT834,Metropolitan,0,140,424,0,1060,0
CT835,Metropolitan,0,165,594,0,2145,0
CT836,Metropolitan,0,0,232,258,3115,0
CT837,Metropolitan,0,524,0,0,656,0
CT838,Metropolitan,0,354,0,0,365,0
CT839,Metropolitan,0,449,0,0,181,0
CT840,Metropolitan,0,159,0,365,283,0
CT841,Metropolitan,0,1118,0,0,574,0
CT842,Metropolitan,0,456,0,0,869,0
CT843,Metropolitan,0,652,0,185,279,0
CT844,Metropolitan,0,1075,0,0,307,0
CT845,Metropolitan,0,0,0,0,551,0
CT846,Metropolitan,0,0,202,0,666,0
CT847,Metropolitan,0,0,0,0,84,0
CT848,Metropolitan,0,0,181,0,1750,0
CT849,Metropolitan,0,586,0,0,762,0
CT850,Metropolitan,0,323,268,0,3067,0
CT851,Metropolitan,0,0,567,0,2048,0
CT852,Metropolitan,0,0,0,0,484,0
CT853,Metropolitan,0,0,0,0,1666,0
CT854,Metropolitan,0,0,111,0,349,0
CT855,Metropolitan,0,0,342,216,2438,0
CT856,Metropolitan,0,0,0,262,1519,0
CT857,Metropolitan,0,0,0,229,1049,0
CT858,Metropolitan,0,0,0,0,1197,0
CT859,Metropolitan,0,0,0,0,1808,0
CT860,Metropolitan,0,1341,0,226,3037,0
CT861,Metropolitan,0,133,0,1049,2304,0
CT862,Metropolitan,0,605,0,0,1890,0
CT863,Metropolitan,0,766,0,713,3469,0
CT864,Metropolitan,0,0,0,0,2666,0
CT865,Metropolitan,0,0,0,218,3144,0
CT866,Metropolitan,0,0,0,338,1685,0
CT867,Metropolitan,0,0,0,0,193,0
CT868,Metropolitan,0,898,330,0,901,0
CT869,Metropolitan,0,0,0,0,1973,0
CT870,Metropolitan,0,0,0,283,571,0
CT871,Metropolitan,0,1029,193,0,3160,0
CT872,Metropolitan,0,213,278,0,3077,0
CT873,Metropolitan,0,437,0,205,3442,0
CT874,Metropolitan,0,0,0,0,5532,0
CT875,Metropolitan,0,0,278,0,4597,0
CT876,Metropolitan,0,0,136,0,3309,0
CT877,Metropolitan,0,0,249,193,3271,0
CT878,Metropolitan,0,157,0,0,8543,0
CT879,Metropolitan,0,0,289,250,2410,0
CT880,Metropolitan,0,0,0,0,976,0
CT881,Metropolitan,0,0,157,184,975,0
CT882,Metropolitan,0,0,0,0,296,0
CT883,Metropolitan,0,0,0,0,941,0
CT884,Metropolitan,0,0,212,282,2202,0
CT885,Metropolitan,0,0,0,0,2765,0
CT886,Metropolitan,0,0,0,0,2411,0
CT887,Metropolitan,0,0,0,0,711,0
CT888,Metropolitan,0,0,0,0,56,0
CT889,Metropolitan,0,0,0,183,707,0
CT890,Metropolitan,0,349,233,0,377,0
CT891,Metropolitan,0,0,0,688,2652,0
CT892,Metropolitan,0,0,0,227,1184,0
CT893,Metropolitan,0,326,0,0,114,0
CT894,Metropolitan,0,0,315,0,2653,0
CT895,Metropolitan,0,0,0,175,1384,0
CT896,Metropolitan,0,375,0,391,2864,0
CT897,Metropolitan,0,458,0,0,231,0
CT898,Metropolitan,0,0,274,640,6602,0
CT899,Metropolitan,0,0,268,0,1780,0
CT900,Metropolitan,0,561,0,226,186,0
CT901,Metropolitan,0,0,0,0,1876,0
CT902,Metropolitan,0,0,0,0,353,0
CT903,Metropolitan,0,0,0,0,491,0
CT904,Metropolitan,0,0,236,0,759,0
CT905,Metropolitan,0,0,0,0,481,0
CT906,Metropolitan,0,0,0,0,657,0
CT907,Metropolitan,0,0,0,0,1072,0
CT908,Metropolitan,0,0,280,0,1408,0
CT909,Metropolitan,0,0,279,0,2031,0
CT910,Metropolitan,0,0,0,0,2062,0
CT911,Metropolitan,0,139,0,0,1784,0
CT912,Metropolitan,0,575,779,0,5313,0
CT913,Metropolitan,0,0,0,0,2325,0
CT914,Metropolitan,0,0,0,0,1696,0
CT915,Metropolitan,0,0,0,287,564,0
CT916,Metropolitan,0,444,0,0,722,0
CT917,Metropolitan,0,366,0,198,1127,0
CT918,Metropolitan,0,1568,0,0,716,0
CT919,Metropolitan,0,0,0,0,683,0
CT920,Metropolitan,0,461,0,0,700,0
CT921,Metropolitan,0,415,0,0,0,0
CT922,Metropolitan,0,2108,0,377,861,0
CT923,Metropolitan,0,842,139,0,3678,0
CT924,Metropolitan,0,0,288,0,0,0
CT925,Metropolitan,0,299,0,0,383,0
CT926,Metropolitan,0,205,0,281,1490,0
CT927,Metropolitan,0,0,0,0,364,0
CT928,Metropolitan,0,0,1335,0,1240,0
CT929,Metropolitan,0,251,185,265,3742,0
CT930,Metropolitan,0,297,0,410,1124,0
CT931,Metropolitan,0,0,617,0,5283,0
CT932,Metropolitan,0,0,175,191,2146,0
CT933,Metropolitan,0,138,0,279,3806,0
CT934,Metropolitan,0,1015,690,0,3019,0
CT935,Metropolitan,0,0,0,0,4091,0
CT936,Metropolitan,0,0,0,549,3013,0
CT937,Metropolitan,0,282,0,0,2864,0
CT938,Metropolitan,0,0,0,0,1427,0
CT939,Metropolitan,0,0,0,91,1593,0
CT940,Metropolitan,0,0,0,200,1009,0
CT941,Metropolitan,0,0,0,0,2494,0
CT942,Metropolitan,0,399,0,0,3670,0
CT943,Metropolitan,0,0,0,0,1049,0
CT944,Metropolitan,0,0,0,0,892,0
CT945,Metropolitan,0,226,0,726,14243,0
CT946,Metropolitan,0,0,0,0,877,0
CT947,Metropolitan,0,0,0,0,2153,0
CT948,Metropolitan,0,0,101,382,3753,0
