"DvmtCapHousehold.02_22_WC_S",21.8743405669431,17.8285981526497,19.1890895564022,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.06_23_EMED_Ctr",30.7973903006975,28.8829672340726,29.176123508094,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.03_24_CP_N",21.2668981511705,21.2311685951503,21.9393711800289,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.03_25_CP_S",19.8981469938054,20.8236386622767,21.2257620430674,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.05_26_WMED_NW",27.1275135737404,27.652249143707,27.7229812032851,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.05_27_WMED_Ctr",21.6134437156184,19.8485361319271,20.4444328919857,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.06_28_EMED_SE",32.6192563596975,32.8277707347969,30.5822332609754,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.07_29_PHX_W",27.26116236473,28.3032604921289,28.3849578035004,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.07_30_PHX_E",27.1314652499013,27.1354526409739,27.1344074991609,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.09_31_ASH_CtrE",26.6305754723136,27.0711018723889,26.115423315302,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.11_32_NMED_SE",22.7192315661793,23.3637254223624,23.2575248318822,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.08_33_TAL_E",27.8731073921034,28.8734707414989,28.3732942793457,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.08_34_TAL_W",28.2875104499702,27.9970635043959,28.6477858404464,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.09_35_ASH_E",28.8999251703428,29.9462368744457,31.3309634799498,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.09_36_ASH_NW",27.2966708553988,28.0406090496019,26.913858640165,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.05_37_WMED_SW",23.3640825158927,24.9787352666858,24.5097078412937,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.05_38_WMED_ESE",16.046458776166,12.8870022056895,13.8178472964324,"Average Percapita DVMT of MPO households"
"DvmtCapHousehold.06_39_EMED_W",24.4265664891506,24.9832809951477,24.7177813759263,"Average Percapita DVMT of MPO households"
"Co2eCapHousehold.01_01_EP_NW",3.76508925191729,3.79150556882546,1.23935521162643,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.02_02_WC_Ctr",3.33972207329147,2.54391826370184,0.930857114261107,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.03_03_CP_W",4.15372519635137,4.48680189202354,1.45679375674957,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.04_04_JACK",4.80393142423981,5.01813713655191,1.66086173047404,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.05_05_WMED_NE",3.13036493540704,2.56441226836258,0.935252478545544,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.06_06_EMED_NE",5.27854957227582,5.4921305483484,1.64277470524982,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.07_07_PHX_Ctr",3.4672633511119,3.64705719561222,1.22947496335981,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.08_08_TAL_Ctr",3.39231046756354,3.56748974034041,1.19786215620325,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.09_09_ASH_N",4.92801813268199,5.15919624657819,1.64230920335839,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.10_10_TOLO",3.9638257539295,4.55293241823208,1.57204999774917,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.11_11_NMED_N",4.30471525604156,4.43607967372851,1.44335522418477,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.09_12_ASH_Ctr",3.80812326419436,3.76002350315131,1.18517782501002,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.03_13_CP_E",3.74316909238791,4.01766846057208,1.33448190741935,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.05_14_WMED_SE",3.86516594788843,4.1437666571004,1.39740104896271,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.05_15_WMED_E",2.32881898491056,1.6977360054184,0.666337899335299,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.06_16_EMED_NW",3.08135440484322,2.77611700781919,0.985776179912269,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.06_17_EMED_SW",4.42256298229018,4.47546572409188,1.51639545781055,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.11_18_NMED_SW",3.59171445466089,3.55205103407976,1.19130345209809,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.09_19_ASH_SW",4.69211386211681,4.89771753189472,1.57458458220248,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.06_20_EMED_N",4.04335718279626,4.29605738563426,1.45164185226005,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.01_21_EP_SE",4.13041389469615,4.25898887337344,1.40299451902241,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.02_22_WC_S",3.79081690435079,3.16051065084645,1.15828874731957,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.06_23_EMED_Ctr",5.11653507181161,5.01799286960748,1.65841522236458,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.03_24_CP_N",3.54674508002186,3.63893734703469,1.26646929938267,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.03_25_CP_S",3.28110714376928,3.52726529264407,1.22601344874512,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.05_26_WMED_NW",4.646823266251,4.84793667555983,1.6275430483128,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.05_27_WMED_Ctr",3.59974867215225,3.40597730907911,1.18427466890833,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.06_28_EMED_SE",5.6155370991323,5.85178121590613,1.71035612629843,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.07_29_PHX_W",4.78443879615007,5.1126357493902,1.72162269666703,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.07_30_PHX_E",4.70227742233793,4.85357713612382,1.59627093972293,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.09_31_ASH_CtrE",4.45800073592449,4.66551448322498,1.45921320827664,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.11_32_NMED_SE",3.78667747671155,3.99560786857791,1.33346479780339,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.08_33_TAL_E",4.90719357641629,5.25656076023465,1.72954997151873,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.08_34_TAL_W",4.96148159294065,5.04959092367271,1.77544092423514,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.09_35_ASH_E",5.11343897160194,5.41551792728387,1.83361644577264,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.09_36_ASH_NW",4.61983802289829,4.84122219018108,1.50436013220904,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.05_37_WMED_SW",3.94337883697169,4.31262685308364,1.41369211481097,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.05_38_WMED_ESE",2.66665727993556,2.15296436637124,0.803526058086719,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"Co2eCapHousehold.06_39_EMED_W",4.09184837549679,4.27156367383697,1.41788492782273,"Annual percapita metric tons of CO2e emitted by household light-duty vehicles"
"VehOpCostHousehold.01_01_EP_NW",2558.41611015831,2098.12871021653,1897.99743253987,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.02_02_WC_Ctr",2541.68706743722,1204.31447722966,1262.26771732289,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.03_03_CP_W",2836.63381272605,2756.36477642303,2662.30641103278,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.04_04_JACK",3232.07817696894,3510.65430689479,3383.95522193931,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.05_05_WMED_NE",1993.99823096558,1165.10837287563,1227.22588881407,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.06_06_EMED_NE",3790.18810455154,4027.26149522562,3564.8567182315,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.07_07_PHX_Ctr",2029.38495355082,1922.25618543012,1930.26535371629,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.08_08_TAL_Ctr",1981.06678892322,1820.89777497242,1784.1532026852,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.09_09_ASH_N",3239.85706629332,3631.50387834889,3457.91756151614,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.10_10_TOLO",2754.42994618385,2809.7572561914,2764.91614672387,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.11_11_NMED_N",2871.70933743738,2478.80204261578,2384.55808199472,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.09_12_ASH_Ctr",1939.72715525209,2011.14113071001,1936.52855142681,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.03_13_CP_E",2612.12879308078,2388.574993136,2257.25394071398,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.05_14_WMED_SE",2510.20281120893,2536.84268554268,2390.31351041523,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.05_15_WMED_E",1399.64489315531,717.390395059256,802.753235674603,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.06_16_EMED_NW",1792.80957868775,1235.89932823787,1260.67956703935,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.06_17_EMED_SW",2472.76773934788,2463.38169170393,2516.5350389102,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.11_18_NMED_SW",2053.23989864523,1664.34288204101,1695.49059994519,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.09_19_ASH_SW",3101.41299020114,3321.94290069891,3251.63469870506,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.06_20_EMED_N",2659.68786335233,2737.73592625552,2805.9931063606,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.01_21_EP_SE",2609.41617760104,2439.74034925391,2318.10377652897,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.02_22_WC_S",2621.89572412281,1589.76764664644,1713.6001099987,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.06_23_EMED_Ctr",3273.82620459019,3428.23749600249,3536.42011847722,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.03_24_CP_N",2328.10729818876,1965.41083155986,2004.30580782032,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.03_25_CP_S",2000.06615806803,1911.41018836694,1976.07150768348,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.05_26_WMED_NW",3172.86045330336,3072.99987214686,3133.34490079563,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.05_27_WMED_Ctr",2398.02078102889,1744.74360807912,1788.32307873972,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.06_28_EMED_SE",4072.84467239603,4390.34473646498,3704.29112957753,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.07_29_PHX_W",3106.15936859146,3355.00143024969,3351.45422171149,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.07_30_PHX_E",2994.73228012878,3220.46691558498,3349.77230508761,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.09_31_ASH_CtrE",2760.05883569136,2812.14957803885,2806.59921764869,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.11_32_NMED_SE",2546.84966186778,2404.6026690749,2367.41519701456,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.08_33_TAL_E",3163.56883739458,3473.19473819849,3611.73774278174,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.08_34_TAL_W",3135.12450857051,3400.17689563269,3577.46560976341,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.09_35_ASH_E",3481.91045847335,3806.43756230982,4093.2098301643,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.09_36_ASH_NW",2952.12166768615,2999.26601242511,2901.38171843206,"Average annual MPO household vehicle operating cost"
